MURDGRP,SEX,MSA_LABEL,WEAPON_CODE,TOTAL,SOLVED,PERCENT,WEAPON_LABEL,REL_UNK_RATE,REL_TOP1,CIRC_UNK_RATE,CIRC_TOP1,UNSOLVED,REPORT_GAP_IDX
31255902,2,"Durham, NC",11,36,30,0.8333333333333334,"Personal weapons, includes beating",0.25,Wife,0.2777777777777778,Other,6,0.2638888888888889
35400054,2,Rural Michigan,1,36,30,0.8333333333333334,"Blunt object - hammer, club, etc",0.19444444444444445,Wife,0.25,Other arguments,6,0.2222222222222222
74468097,2,"Bridgeport-Stamford-Norwalk, CT",11,36,30,0.8333333333333334,"Personal weapons, includes beating",0.19444444444444445,Acquaintance,0.1388888888888889,Other,6,0.16666666666666669
96650536,2,"Evansville, IN-KY",7,35,29,0.8285714285714286,Knife or cutting instrument,0.2857142857142857,Acquaintance,0.22857142857142856,Other,6,0.2571428571428571
39023057,2,Rural Alaska,7,34,28,0.8235294117647058,Knife or cutting instrument,0.17647058823529413,Girlfriend,0.3235294117647059,Other arguments,6,0.25
54399246,2,"Port St. Lucie-Fort Pierce, FL",7,34,28,0.8235294117647058,Knife or cutting instrument,0.5294117647058824,Wife,0.47058823529411764,Other,6,0.5
88451182,2,"Chico, CA",6,33,27,0.8181818181818182,"Handgun - pistol, revolver, etc",0.09090909090909091,Wife,0.24242424242424243,Other arguments,6,0.16666666666666669
42835357,2,"Tallahassee, FL",11,32,26,0.8125,"Personal weapons, includes beating",0.5,Daughter,0.53125,Other,6,0.515625
80829862,2,"Springfield, MA",11,31,25,0.8064516129032258,"Personal weapons, includes beating",0.22580645161290322,Girlfriend,0.1935483870967742,Other,6,0.2096774193548387
2583274,2,"Redding, CA",6,30,24,0.8,"Handgun - pistol, revolver, etc",0.16666666666666666,Wife,0.06666666666666667,Other arguments,6,0.11666666666666667
23395488,2,Rural Oregon,16,30,24,0.8,Strangulation - hanging,0.23333333333333334,Acquaintance,0.1,Other,6,0.16666666666666669
33574895,2,"Springfield, IL",10,30,24,0.8,Other or type unknown,0.43333333333333335,Stranger,0.13333333333333333,All other manslaughter by negligence,6,0.2833333333333333
44219550,2,"Charleston, WV",5,30,24,0.8,"Firearm, type not stated",0.36666666666666664,Acquaintance,0.43333333333333335,Other,6,0.4
4772434,2,"Utica-Rome, NY",7,29,23,0.7931034482758621,Knife or cutting instrument,0.2413793103448276,Acquaintance,0.3793103448275862,Other,6,0.3103448275862069
5557906,2,"Kalamazoo-Portage, MI",11,29,23,0.7931034482758621,"Personal weapons, includes beating",0.2413793103448276,Daughter,0.4482758620689655,Other,6,0.3448275862068966
17802879,2,"Flint, MI",1,29,23,0.7931034482758621,"Blunt object - hammer, club, etc",0.2413793103448276,Wife,0.41379310344827586,Other arguments,6,0.3275862068965517
27411802,2,"Reading, PA",7,28,22,0.7857142857142857,Knife or cutting instrument,0.21428571428571427,Wife,0.21428571428571427,Other arguments,6,0.21428571428571427
35106463,2,"Elkhart-Goshen, IN",6,28,22,0.7857142857142857,"Handgun - pistol, revolver, etc",0.2857142857142857,Acquaintance,0.25,Other arguments,6,0.26785714285714285
36678239,2,"Ann Arbor, MI",7,28,22,0.7857142857142857,Knife or cutting instrument,0.21428571428571427,Girlfriend,0.21428571428571427,Other arguments,6,0.21428571428571427
64259574,2,"Scranton--Wilkes-Barre, PA",1,28,22,0.7857142857142857,"Blunt object - hammer, club, etc",0.17857142857142858,Acquaintance,0.2857142857142857,Other arguments,6,0.23214285714285715
78619702,2,"Rockford, IL",10,28,22,0.7857142857142857,Other or type unknown,0.25,Other - known to victim,0.4642857142857143,Other,6,0.35714285714285715
36362918,2,"Winston-Salem, NC",11,27,21,0.7777777777777778,"Personal weapons, includes beating",0.3333333333333333,Girlfriend,0.18518518518518517,Other,6,0.25925925925925924
39841141,2,"Pittsburgh, PA",0,27,21,0.7777777777777778,Asphyxiation - includes death by gas,0.25925925925925924,Daughter,0.37037037037037035,Other,6,0.31481481481481477
79270430,2,Rural Ohio,5,27,21,0.7777777777777778,"Firearm, type not stated",0.2222222222222222,Wife,0.48148148148148145,Other arguments,6,0.35185185185185186
94930617,2,Rural Michigan,0,27,21,0.7777777777777778,Asphyxiation - includes death by gas,0.2222222222222222,Daughter,0.25925925925925924,Other arguments,6,0.24074074074074073
28404918,2,Rural Pennsylvania,5,26,20,0.7692307692307693,"Firearm, type not stated",0.3076923076923077,Girlfriend,0.2692307692307692,Other arguments,6,0.28846153846153844
32656324,2,"El Centro, CA",6,26,20,0.7692307692307693,"Handgun - pistol, revolver, etc",0.15384615384615385,Wife,0.23076923076923078,Other arguments,6,0.19230769230769232
96411206,2,Rural Colorado,10,26,20,0.7692307692307693,Other or type unknown,0.2692307692307692,Wife,0.2692307692307692,All other manslaughter by negligence,6,0.2692307692307692
3928366,2,"Columbus, GA-AL",10,25,19,0.76,Other or type unknown,0.28,Acquaintance,0.32,Other,6,0.30000000000000004
4273472,2,"El Paso, TX",1,25,19,0.76,"Blunt object - hammer, club, etc",0.24,Wife,0.36,Other arguments,6,0.3
6733458,2,Rural Pennsylvania,8,25,19,0.76,"Narcotics or drugs, sleeping pills",0.28,Acquaintance,0.12,Narcotic drug laws,6,0.2
39231242,2,"Jacksonville, NC",6,25,19,0.76,"Handgun - pistol, revolver, etc",0.44,Wife,0.6,Other,6,0.52
62974050,2,"Lexington-Fayette, KY",5,25,19,0.76,"Firearm, type not stated",0.24,Stranger,0.6,Other arguments,6,0.42
63943260,2,"San Diego-Carlsbad-San Marcos, CA",0,25,19,0.76,Asphyxiation - includes death by gas,0.2,Daughter,0.2,Other,6,0.2
54809931,2,"Battle Creek, MI",7,24,18,0.75,Knife or cutting instrument,0.2916666666666667,Wife,0.4166666666666667,Other arguments,6,0.3541666666666667
94969838,2,"Springfield, MO",7,24,18,0.75,Knife or cutting instrument,0.2916666666666667,Acquaintance,0.375,Other arguments,6,0.33333333333333337
31365038,2,"Albany-Schenectady-Troy, NY",1,23,17,0.7391304347826086,"Blunt object - hammer, club, etc",0.30434782608695654,Acquaintance,0.30434782608695654,Other,6,0.30434782608695654
32227660,2,"Eugene-Springfield, OR",7,23,17,0.7391304347826086,Knife or cutting instrument,0.2608695652173913,Mother,0.391304347826087,Other,6,0.32608695652173914
42757833,2,Rural Iowa,1,23,17,0.7391304347826086,"Blunt object - hammer, club, etc",0.30434782608695654,Girlfriend,0.43478260869565216,Other,6,0.3695652173913043
51498877,2,"Des Moines, IA",5,23,17,0.7391304347826086,"Firearm, type not stated",0.43478260869565216,Girlfriend,0.5217391304347826,Other arguments,6,0.4782608695652174
7298992,2,"San Antonio, TX",0,22,16,0.7272727272727273,Asphyxiation - includes death by gas,0.2727272727272727,Daughter,0.45454545454545453,Other,6,0.36363636363636365
28086044,2,"Albany, GA",10,22,16,0.7272727272727273,Other or type unknown,0.3181818181818182,Daughter,0.2727272727272727,Other,6,0.2954545454545454
46464671,2,"Ann Arbor, MI",10,22,16,0.7272727272727273,Other or type unknown,0.4090909090909091,Stranger,0.36363636363636365,All other manslaughter by negligence,6,0.38636363636363635
68292760,2,"Knoxville, TN",5,22,16,0.7272727272727273,"Firearm, type not stated",0.4090909090909091,Wife,0.45454545454545453,Other arguments,6,0.4318181818181818
88801893,2,"Battle Creek, MI",6,22,16,0.7272727272727273,"Handgun - pistol, revolver, etc",0.2727272727272727,Wife,0.36363636363636365,Other arguments,6,0.3181818181818182
72401275,2,"Grand Rapids-Wyoming, MI",5,21,15,0.7142857142857143,"Firearm, type not stated",0.5238095238095238,Acquaintance,0.6190476190476191,Other,6,0.5714285714285714
79167578,2,"Killeen-Temple-Fort Hood, TX",5,21,15,0.7142857142857143,"Firearm, type not stated",0.42857142857142855,Wife,0.47619047619047616,Other arguments,6,0.45238095238095233
97378115,2,"Wichita Falls, TX",7,21,15,0.7142857142857143,Knife or cutting instrument,0.2857142857142857,Acquaintance,0.38095238095238093,Other arguments,6,0.3333333333333333
2843438,2,"Janesville, WI",7,20,14,0.7,Knife or cutting instrument,0.35,Stranger,0.45,Other,6,0.4
37975450,2,"Fort Smith, AR-OK",10,20,14,0.7,Other or type unknown,0.45,Girlfriend,0.25,Other arguments,6,0.35
38051288,2,"Akron, OH",4,20,14,0.7,Fire,0.5,Acquaintance,0.2,Arson,6,0.35
43556151,2,"Detroit-Warren-Livonia, MI",3,20,14,0.7,Explosives,0.35,Acquaintance,0.15,Arson,6,0.25
71017972,2,"Spokane, WA",5,20,14,0.7,"Firearm, type not stated",0.45,Girlfriend,0.45,Other,6,0.45
73147386,2,Rural Maine,10,20,14,0.7,Other or type unknown,0.4,Stranger,0.4,All other manslaughter by negligence,6,0.4
20176913,2,"Lawton, OK",10,19,13,0.6842105263157895,Other or type unknown,0.2631578947368421,Stranger,0.15789473684210525,Motor vehicle theft,6,0.21052631578947367
20336082,2,"Wichita, KS",1,19,13,0.6842105263157895,"Blunt object - hammer, club, etc",0.3684210526315789,Acquaintance,0.3684210526315789,Argument over money or property,6,0.3684210526315789
31277655,2,"Gulfport-Biloxi, MS",10,19,13,0.6842105263157895,Other or type unknown,0.47368421052631576,Acquaintance,0.3157894736842105,All other manslaughter by negligence,6,0.39473684210526316
37753188,2,"Salinas, CA",1,19,13,0.6842105263157895,"Blunt object - hammer, club, etc",0.3684210526315789,Mother,0.21052631578947367,Other arguments,6,0.2894736842105263
39510123,2,"Salinas, CA",10,19,13,0.6842105263157895,Other or type unknown,0.47368421052631576,Stranger,0.47368421052631576,All other manslaughter by negligence,6,0.47368421052631576
60120949,2,"Allentown-Bethlehem-Easton, PA-NJ",0,19,13,0.6842105263157895,Asphyxiation - includes death by gas,0.3684210526315789,Daughter,0.42105263157894735,Other,6,0.39473684210526316
77978011,2,"Fort Walton Beach-Destin, FL",7,19,13,0.6842105263157895,Knife or cutting instrument,0.6842105263157895,Wife,0.47368421052631576,Other,6,0.5789473684210527
45763373,2,"Saginaw, MI",1,18,12,0.6666666666666666,"Blunt object - hammer, club, etc",0.3333333333333333,Acquaintance,0.3888888888888889,Robbery,6,0.3611111111111111
62319973,2,"Harrisburg-Carlisle, PA",1,18,12,0.6666666666666666,"Blunt object - hammer, club, etc",0.5555555555555556,Acquaintance,0.2222222222222222,Other arguments,6,0.3888888888888889
72872823,2,"Deltona-Daytona Beach-Ormond Beach, FL",1,18,12,0.6666666666666666,"Blunt object - hammer, club, etc",0.5555555555555556,Wife,0.2777777777777778,Other,6,0.4166666666666667
10738324,2,"Bridgeport-Stamford-Norwalk, CT",1,17,11,0.6470588235294118,"Blunt object - hammer, club, etc",0.4117647058823529,Wife,0.4117647058823529,Other,6,0.4117647058823529
93417880,2,"Sacramento-Roseville, CA",2,17,11,0.6470588235294118,Drowning,0.29411764705882354,Daughter,0.23529411764705882,All suspected felony type,6,0.2647058823529412
46833808,2,"Savannah, GA",1,16,10,0.625,"Blunt object - hammer, club, etc",0.375,Acquaintance,0.3125,Other arguments,6,0.34375
48690513,2,"Bowling Green, KY",7,16,10,0.625,Knife or cutting instrument,0.4375,Acquaintance,0.625,Other arguments,6,0.53125
50935456,2,"Visalia-Porterville, CA",1,16,10,0.625,"Blunt object - hammer, club, etc",0.3125,Stranger,0.0625,Other arguments,6,0.1875
33732738,2,"New Haven-Milford, CT",16,15,9,0.6,Strangulation - hanging,0.4,Girlfriend,0.4666666666666667,Other arguments,6,0.43333333333333335
43357612,2,"Niles-Benton Harbor, MI",10,15,9,0.6,Other or type unknown,0.4666666666666667,Other - known to victim,0.6666666666666666,All other manslaughter by negligence,6,0.5666666666666667
56672479,2,"Battle Creek, MI",10,15,9,0.6,Other or type unknown,0.4,Girlfriend,0.6,Other,6,0.5
64572052,2,"Alexandria, LA",10,15,9,0.6,Other or type unknown,0.5333333333333333,Acquaintance,0.4666666666666667,Other arguments,6,0.5
98483961,2,"Atlantic City, NJ",16,15,9,0.6,Strangulation - hanging,0.4666666666666667,Girlfriend,0.4,Other arguments,6,0.43333333333333335
67484328,2,"Vallejo-Fairfield, CA",10,14,8,0.5714285714285714,Other or type unknown,0.5,Other - known to victim,0.5714285714285714,All other manslaughter by negligence,6,0.5357142857142857
96841820,2,"Goldsboro, NC",9,14,8,0.5714285714285714,Other gun,0.5714285714285714,Acquaintance,0.42857142857142855,Other,6,0.5
97772180,2,"Santa Fe, NM",1,14,8,0.5714285714285714,"Blunt object - hammer, club, etc",0.5,Acquaintance,0.5714285714285714,Other,6,0.5357142857142857
34752654,2,"Grand Rapids-Wyoming, MI",16,13,7,0.5384615384615384,Strangulation - hanging,0.46153846153846156,Acquaintance,0.23076923076923078,Institutional killings,6,0.34615384615384615
52401068,2,"Fort Walton Beach-Destin, FL",10,12,6,0.5,Other or type unknown,0.75,Other family,0.6666666666666666,Other,6,0.7083333333333333
54988952,2,"Roanoke, VA",1,12,6,0.5,"Blunt object - hammer, club, etc",0.5,Other family,0.5833333333333334,Other sex offense,6,0.5416666666666667
91731688,2,"Fayetteville, NC",9,12,6,0.5,Other gun,0.75,Girlfriend,0.6666666666666666,Other arguments,6,0.7083333333333333
77755780,2,"Santa Rosa-Petaluma, CA",16,11,5,0.45454545454545453,Strangulation - hanging,0.36363636363636365,Girlfriend,0.2727272727272727,Other arguments,6,0.3181818181818182
27224221,2,"Albany, GA",16,10,4,0.4,Strangulation - hanging,0.6,Stranger,0.7,Other,6,0.6499999999999999
64653556,2,"Killeen-Temple-Fort Hood, TX",1,10,4,0.4,"Blunt object - hammer, club, etc",0.6,Common-law wife,0.4,Other,6,0.5
92109044,2,"Merced, CA",1,10,4,0.4,"Blunt object - hammer, club, etc",0.6,Wife,0.1,Other arguments,6,0.35
64703921,2,"Lakeland, FL",16,9,3,0.3333333333333333,Strangulation - hanging,0.6666666666666666,Stranger,0.3333333333333333,All suspected felony type,6,0.5
28584074,2,"Houma-Bayou Cane-Thibodaux, LA",17,8,2,0.25,Weapon Not Reported,1.0,—,1.0,—,6,1.0
60921000,2,Rural Florida,16,8,2,0.25,Strangulation - hanging,0.75,Wife,0.25,All suspected felony type,6,0.5
87647319,2,"Anchorage, AK",4,8,2,0.25,Fire,0.625,Wife,0.125,All other manslaughter by negligence,6,0.375
67616871,2,"Knoxville, TN",16,7,1,0.14285714285714285,Strangulation - hanging,0.8571428571428571,Neighbor,0.8571428571428571,Other sex offense,6,0.8571428571428571
90809778,2,"Canton-Massillon, OH",10,7,1,0.14285714285714285,Other or type unknown,0.8571428571428571,Acquaintance,0.8571428571428571,Other arguments,6,0.8571428571428571
42398821,2,"Muncie, IN",17,6,0,0.0,Weapon Not Reported,1.0,—,1.0,—,6,1.0
15220472,2,Rural South Carolina,11,129,124,0.9612403100775194,"Personal weapons, includes beating",0.06201550387596899,Girlfriend,0.16279069767441862,Other arguments,5,0.1124031007751938
85518390,2,"Sarasota-Bradenton-Venice, FL",6,102,97,0.9509803921568627,"Handgun - pistol, revolver, etc",0.37254901960784315,Wife,0.3137254901960784,Other,5,0.3431372549019608
61510177,2,Rural Louisiana,15,96,91,0.9479166666666666,Shotgun,0.0625,Wife,0.19791666666666666,Other arguments,5,0.13020833333333331
50397535,2,"Honolulu, HI",6,85,80,0.9411764705882353,"Handgun - pistol, revolver, etc",0.07058823529411765,Wife,0.10588235294117647,Other arguments,5,0.08823529411764705
35467657,2,Rural Nebraska,6,79,74,0.9367088607594937,"Handgun - pistol, revolver, etc",0.11392405063291139,Wife,0.0759493670886076,Other,5,0.0949367088607595
17740189,2,"Alexandria, LA",6,76,71,0.9342105263157895,"Handgun - pistol, revolver, etc",0.14473684210526316,Wife,0.3026315789473684,Other arguments,5,0.2236842105263158
21528732,2,"Reno-Sparks, NV",6,69,64,0.927536231884058,"Handgun - pistol, revolver, etc",0.07246376811594203,Wife,0.11594202898550725,Other,5,0.09420289855072464
49398712,2,"McAllen-Edinburg-Mission, TX",7,69,64,0.927536231884058,Knife or cutting instrument,0.11594202898550725,Wife,0.14492753623188406,Other arguments,5,0.13043478260869565
98713688,2,"Toledo, OH",11,69,64,0.927536231884058,"Personal weapons, includes beating",0.08695652173913043,Daughter,0.2028985507246377,Other,5,0.14492753623188406
896243,2,"Tucson, AZ",11,65,60,0.9230769230769231,"Personal weapons, includes beating",0.06153846153846154,Daughter,0.07692307692307693,Other,5,0.06923076923076923
20450366,2,"Springfield, MO",6,64,59,0.921875,"Handgun - pistol, revolver, etc",0.09375,Wife,0.046875,Other arguments,5,0.0703125
55762084,2,"Amarillo, TX",6,64,59,0.921875,"Handgun - pistol, revolver, etc",0.09375,Wife,0.21875,Other arguments,5,0.15625
7655416,2,"Miami-Fort Lauderdale, FL",15,62,57,0.9193548387096774,Shotgun,0.22580645161290322,Wife,0.1774193548387097,Other,5,0.20161290322580644
23356597,2,"Tyler, TX",6,61,56,0.9180327868852459,"Handgun - pistol, revolver, etc",0.09836065573770492,Wife,0.16393442622950818,Other,5,0.13114754098360654
25518032,2,"Pueblo, CO",6,61,56,0.9180327868852459,"Handgun - pistol, revolver, etc",0.14754098360655737,Wife,0.21311475409836064,Other,5,0.180327868852459
42520417,2,"San Diego-Carlsbad-San Marcos, CA",14,59,54,0.9152542372881356,Rifle,0.15254237288135594,Stranger,0.06779661016949153,Other arguments,5,0.11016949152542374
18159791,2,"Rochester, NY",15,57,52,0.9122807017543859,Shotgun,0.08771929824561403,Wife,0.2982456140350877,Other arguments,5,0.19298245614035087
20917305,2,"Birmingham-Hoover, AL",15,57,52,0.9122807017543859,Shotgun,0.10526315789473684,Wife,0.38596491228070173,Other,5,0.24561403508771928
24563783,2,"Reading, PA",6,54,49,0.9074074074074074,"Handgun - pistol, revolver, etc",0.1111111111111111,Wife,0.14814814814814814,Other,5,0.12962962962962962
80731379,2,"Dallas-Fort Worth-Arlington, TX",0,54,49,0.9074074074074074,Asphyxiation - includes death by gas,0.2037037037037037,Daughter,0.37037037037037035,Other,5,0.28703703703703703
66576764,2,"Los Angeles-Long Beach, CA",2,52,47,0.9038461538461539,Drowning,0.11538461538461539,Daughter,0.057692307692307696,Other,5,0.08653846153846154
93240711,2,Rural Ohio,15,52,47,0.9038461538461539,Shotgun,0.07692307692307693,Wife,0.15384615384615385,Other arguments,5,0.11538461538461539
72492812,2,"Clarksville, TN-KY",6,51,46,0.9019607843137255,"Handgun - pistol, revolver, etc",0.1568627450980392,Wife,0.2549019607843137,Other arguments,5,0.20588235294117646
10690531,2,"Baltimore-Towson, MD",14,49,44,0.8979591836734694,Rifle,0.12244897959183673,Wife,0.30612244897959184,Other arguments,5,0.2142857142857143
27090969,2,"Los Angeles-Long Beach, CA",8,49,44,0.8979591836734694,"Narcotics or drugs, sleeping pills",0.12244897959183673,Girlfriend,0.14285714285714285,Other,5,0.13265306122448978
22535833,2,"Florence, SC",7,47,42,0.8936170212765957,Knife or cutting instrument,0.1702127659574468,Acquaintance,0.23404255319148937,Other arguments,5,0.2021276595744681
19805451,2,"Springfield, IL",6,46,41,0.8913043478260869,"Handgun - pistol, revolver, etc",0.1956521739130435,Girlfriend,0.1956521739130435,Other arguments,5,0.1956521739130435
94202363,2,"Poughkeepsie-Newburgh-Middletown, NY",6,46,41,0.8913043478260869,"Handgun - pistol, revolver, etc",0.10869565217391304,Wife,0.17391304347826086,Other,5,0.14130434782608695
9518311,2,"Denver-Aurora, CO",0,45,40,0.8888888888888888,Asphyxiation - includes death by gas,0.13333333333333333,Daughter,0.4,Other,5,0.26666666666666666
64251934,2,"Greenville, SC",5,45,40,0.8888888888888888,"Firearm, type not stated",0.26666666666666666,Wife,0.6666666666666666,Other arguments,5,0.4666666666666667
87484452,2,"Valdosta, GA",6,45,40,0.8888888888888888,"Handgun - pistol, revolver, etc",0.1111111111111111,Wife,0.17777777777777778,Other arguments,5,0.14444444444444443
35193280,2,"Lawton, OK",6,44,39,0.8863636363636364,"Handgun - pistol, revolver, etc",0.11363636363636363,Wife,0.06818181818181818,Other arguments,5,0.09090909090909091
35980795,2,Rural Tennessee,14,44,39,0.8863636363636364,Rifle,0.1590909090909091,Wife,0.3181818181818182,Other,5,0.23863636363636365
50198166,2,"Jackson, TN",6,42,37,0.8809523809523809,"Handgun - pistol, revolver, etc",0.16666666666666666,Wife,0.2619047619047619,Other arguments,5,0.2142857142857143
78181310,2,"Burlington, NC",6,40,35,0.875,"Handgun - pistol, revolver, etc",0.25,Wife,0.325,Other arguments,5,0.2875
53342347,2,"Lancaster, PA",7,39,34,0.8717948717948718,Knife or cutting instrument,0.15384615384615385,Girlfriend,0.28205128205128205,Other,5,0.21794871794871795
40141791,2,"Racine, WI",6,38,33,0.868421052631579,"Handgun - pistol, revolver, etc",0.18421052631578946,Acquaintance,0.21052631578947367,Other arguments,5,0.19736842105263158
88639522,2,"Gadsden, AL",6,37,32,0.8648648648648649,"Handgun - pistol, revolver, etc",0.1891891891891892,Wife,0.1891891891891892,Other arguments,5,0.1891891891891892
12263749,2,"Scranton--Wilkes-Barre, PA",7,36,31,0.8611111111111112,Knife or cutting instrument,0.1388888888888889,Acquaintance,0.2777777777777778,Other arguments,5,0.20833333333333334
35013391,2,"Augusta-Richmond County, GA-SC",15,36,31,0.8611111111111112,Shotgun,0.1388888888888889,Wife,0.19444444444444445,Other arguments,5,0.16666666666666669
64877954,2,"Madison, WI",7,36,31,0.8611111111111112,Knife or cutting instrument,0.19444444444444445,Wife,0.25,Other arguments,5,0.2222222222222222
65132797,2,"Jacksonville, FL",15,36,31,0.8611111111111112,Shotgun,0.25,Wife,0.19444444444444445,Other,5,0.2222222222222222
87197347,2,Rural Illinois,11,36,31,0.8611111111111112,"Personal weapons, includes beating",0.16666666666666666,Girlfriend,0.3888888888888889,Other arguments,5,0.2777777777777778
3879809,2,"Boise City-Nampa, ID",10,35,30,0.8571428571428571,Other or type unknown,0.3142857142857143,Stranger,0.5142857142857142,All other manslaughter by negligence,5,0.41428571428571426
43457644,2,Rural Missouri,1,35,30,0.8571428571428571,"Blunt object - hammer, club, etc",0.14285714285714285,Girlfriend,0.2857142857142857,Other arguments,5,0.21428571428571427
69957089,2,"Shreveport-Bossier City, LA",11,35,30,0.8571428571428571,"Personal weapons, includes beating",0.22857142857142856,Daughter,0.2571428571428571,Other,5,0.24285714285714283
54265929,2,"Auburn-Opelika, AL",6,34,29,0.8529411764705882,"Handgun - pistol, revolver, etc",0.5294117647058824,Girlfriend,0.23529411764705882,Other arguments,5,0.38235294117647056
81113957,2,"Milwaukee-Waukesha-West Allis, WI",0,34,29,0.8529411764705882,Asphyxiation - includes death by gas,0.20588235294117646,Girlfriend,0.20588235294117646,Other,5,0.20588235294117646
14400166,2,"Ocala, FL",11,33,28,0.8484848484848485,"Personal weapons, includes beating",0.45454545454545453,Daughter,0.48484848484848486,Other,5,0.4696969696969697
76003148,2,"Monroe, LA",7,33,28,0.8484848484848485,Knife or cutting instrument,0.18181818181818182,Acquaintance,0.21212121212121213,Other arguments,5,0.19696969696969696
6987853,2,"Visalia-Porterville, CA",7,32,27,0.84375,Knife or cutting instrument,0.09375,Wife,0.0625,Other arguments,5,0.078125
65806429,2,"Rockford, IL",7,32,27,0.84375,Knife or cutting instrument,0.1875,Acquaintance,0.375,Other arguments,5,0.28125
42686577,2,"Boston-Cambridge-Quincy, MA-NH",0,31,26,0.8387096774193549,Asphyxiation - includes death by gas,0.3870967741935484,Girlfriend,0.45161290322580644,Other,5,0.4193548387096774
4375569,2,Rural South Dakota,10,30,25,0.8333333333333334,Other or type unknown,0.3333333333333333,Friend,0.2,All other manslaughter by negligence,5,0.26666666666666666
25345441,2,"Jacksonville, FL",17,30,25,0.8333333333333334,Weapon Not Reported,1.0,—,1.0,—,5,1.0
29461047,2,"Salem, OR",10,30,25,0.8333333333333334,Other or type unknown,0.2,Stranger,0.26666666666666666,All other manslaughter by negligence,5,0.23333333333333334
41383237,2,Rural Florida,1,30,25,0.8333333333333334,"Blunt object - hammer, club, etc",0.6,Mother,0.4666666666666667,Other,5,0.5333333333333333
95188505,2,"Sacramento-Roseville, CA",0,30,25,0.8333333333333334,Asphyxiation - includes death by gas,0.13333333333333333,Daughter,0.1,Other,5,0.11666666666666667
98217737,2,"Provo-Orem, UT",6,30,25,0.8333333333333334,"Handgun - pistol, revolver, etc",0.16666666666666666,Wife,0.3,Other arguments,5,0.23333333333333334
2014397,2,Rural Oregon,5,29,24,0.8275862068965517,"Firearm, type not stated",0.1724137931034483,Wife,0.41379310344827586,Other,5,0.2931034482758621
5995889,2,"Anchorage, AK",1,29,24,0.8275862068965517,"Blunt object - hammer, club, etc",0.1724137931034483,Girlfriend,0.3103448275862069,Other arguments,5,0.2413793103448276
21207395,2,"Topeka, KS",10,29,24,0.8275862068965517,Other or type unknown,0.3103448275862069,Stranger,0.41379310344827586,Other,5,0.3620689655172414
49509802,2,"Greenville, SC",1,29,24,0.8275862068965517,"Blunt object - hammer, club, etc",0.2413793103448276,Acquaintance,0.3793103448275862,Other arguments,5,0.3103448275862069
94997288,2,"Des Moines, IA",10,29,24,0.8275862068965517,Other or type unknown,0.27586206896551724,Stranger,0.3448275862068966,Other,5,0.3103448275862069
47600672,2,"Greensboro-High Point, NC",14,28,23,0.8214285714285714,Rifle,0.14285714285714285,Acquaintance,0.17857142857142858,Other arguments,5,0.1607142857142857
50109336,2,"Worcester, MA",10,28,23,0.8214285714285714,Other or type unknown,0.42857142857142855,Wife,0.42857142857142855,Other,5,0.42857142857142855
70571629,2,"Florence-Muscle Shoals, AL",6,28,23,0.8214285714285714,"Handgun - pistol, revolver, etc",0.14285714285714285,Wife,0.2857142857142857,Other arguments,5,0.21428571428571427
82230634,2,"Hagerstown-Martinsburg, MD-WV",7,28,23,0.8214285714285714,Knife or cutting instrument,0.25,Wife,0.32142857142857145,Other arguments,5,0.2857142857142857
92989229,2,"Charlotte-Gastonia-Concord, NC-SC",0,28,23,0.8214285714285714,Asphyxiation - includes death by gas,0.17857142857142858,Daughter,0.39285714285714285,Other,5,0.2857142857142857
31969814,2,"Lafayette, LA",7,27,22,0.8148148148148148,Knife or cutting instrument,0.18518518518518517,Acquaintance,0.4074074074074074,Other arguments,5,0.2962962962962963
49510719,2,"Flint, MI",15,27,22,0.8148148148148148,Shotgun,0.2222222222222222,Acquaintance,0.3333333333333333,Other arguments,5,0.2777777777777778
58302414,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",8,27,22,0.8148148148148148,"Narcotics or drugs, sleeping pills",0.25925925925925924,Acquaintance,0.18518518518518517,All other manslaughter by negligence,5,0.2222222222222222
62856020,2,"Fayetteville-Springdale-Rogers, AR-MO",10,27,22,0.8148148148148148,Other or type unknown,0.18518518518518517,Stranger,0.3333333333333333,All other manslaughter by negligence,5,0.25925925925925924
67964667,2,"Atlantic City, NJ",11,27,22,0.8148148148148148,"Personal weapons, includes beating",0.18518518518518517,Daughter,0.25925925925925924,Other arguments,5,0.2222222222222222
96668564,2,"Baton Rouge, LA",14,27,22,0.8148148148148148,Rifle,0.2962962962962963,Wife,0.37037037037037035,Other arguments,5,0.3333333333333333
98322236,2,"Racine, WI",7,27,22,0.8148148148148148,Knife or cutting instrument,0.2222222222222222,Wife,0.2962962962962963,Other arguments,5,0.25925925925925924
95275756,2,"Allentown-Bethlehem-Easton, PA-NJ",1,26,21,0.8076923076923077,"Blunt object - hammer, club, etc",0.23076923076923078,Wife,0.3076923076923077,Other,5,0.2692307692307693
99328883,2,"Pueblo, CO",7,26,21,0.8076923076923077,Knife or cutting instrument,0.2692307692307692,Girlfriend,0.19230769230769232,Other arguments,5,0.23076923076923078
47602625,2,Rural Washington,1,25,20,0.8,"Blunt object - hammer, club, etc",0.28,Girlfriend,0.28,Other arguments,5,0.28
52830138,2,"Bakersfield, CA",15,25,20,0.8,Shotgun,0.2,Wife,0.04,Other arguments,5,0.12000000000000001
