MURDGRP,SEX,MSA_LABEL,WEAPON_CODE,TOTAL,SOLVED,PERCENT,WEAPON_LABEL,REL_UNK_RATE,REL_TOP1,CIRC_UNK_RATE,CIRC_TOP1,UNSOLVED,REPORT_GAP_IDX
81926623,1,"Providence-New Bedford-Fall River, RI-MA",5,175,84,0.48,"Firearm, type not stated",0.6571428571428571,Acquaintance,0.6171428571428571,Other arguments,91,0.6371428571428571
19530468,1,"Mobile, AL",5,166,75,0.45180722891566266,"Firearm, type not stated",0.7048192771084337,Acquaintance,0.7409638554216867,Other arguments,91,0.7228915662650602
33263246,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7,517,427,0.8259187620889749,Knife or cutting instrument,0.35009671179883944,Acquaintance,0.42940038684719534,Other arguments,90,0.3897485493230174
3904379,1,"Denver-Aurora, CO",5,376,286,0.7606382978723404,"Firearm, type not stated",0.6276595744680851,Stranger,0.5186170212765957,Other,90,0.5731382978723404
20600690,1,"San Diego-Carlsbad-San Marcos, CA",5,197,107,0.5431472081218274,"Firearm, type not stated",0.45685279187817257,Stranger,0.5228426395939086,Other arguments,90,0.4898477157360406
23459577,1,"Visalia-Porterville, CA",6,186,96,0.5161290322580645,"Handgun - pistol, revolver, etc",0.510752688172043,Other - known to victim,0.4838709677419355,Juvenile gang killings,90,0.49731182795698925
68323444,1,"Miami-Fort Lauderdale, FL",10,214,126,0.5887850467289719,Other or type unknown,0.8691588785046729,Son,0.5,Other,88,0.6845794392523364
1066748,2,"Detroit-Warren-Livonia, MI",5,257,170,0.6614785992217899,"Firearm, type not stated",0.708171206225681,Other - known to victim,0.7509727626459144,Other arguments,87,0.7295719844357977
9390153,1,"Dayton, OH",5,243,156,0.6419753086419753,"Firearm, type not stated",0.7489711934156379,Acquaintance,0.13580246913580246,Other,87,0.4423868312757202
41912975,2,"San Francisco-Oakland-Fremont, CA",6,220,134,0.6090909090909091,"Handgun - pistol, revolver, etc",0.39090909090909093,Girlfriend,0.6045454545454545,Other arguments,86,0.4977272727272727
56235592,1,"Tampa-St. Petersburg-Clearwater, FL",6,537,452,0.8417132216014898,"Handgun - pistol, revolver, etc",0.9106145251396648,Other family,0.329608938547486,Other,85,0.6201117318435754
73038755,1,"Columbus, GA-AL",6,213,128,0.6009389671361502,"Handgun - pistol, revolver, etc",0.5164319248826291,Acquaintance,0.2112676056338028,Other,85,0.363849765258216
80550664,2,"Miami-Fort Lauderdale, FL",5,309,225,0.7281553398058253,"Firearm, type not stated",0.7605177993527508,Wife,0.4886731391585761,Other,84,0.6245954692556634
35404490,2,"St. Louis, MO-IL",6,293,209,0.7133105802047781,"Handgun - pistol, revolver, etc",0.4061433447098976,Girlfriend,0.447098976109215,Other arguments,84,0.42662116040955633
97402048,1,"Mobile, AL",6,223,139,0.6233183856502242,"Handgun - pistol, revolver, etc",0.5560538116591929,Acquaintance,0.6053811659192825,Other arguments,84,0.5807174887892377
58856918,1,"New Orleans-Metairie-Kenner, LA",10,170,86,0.5058823529411764,Other or type unknown,0.48823529411764705,Stranger,0.37058823529411766,Other,84,0.4294117647058824
34246451,1,"Akron, OH",5,173,90,0.5202312138728323,"Firearm, type not stated",0.8323699421965318,Acquaintance,0.6763005780346821,Other,83,0.754335260115607
45753882,1,Rural North Carolina,9,168,85,0.5059523809523809,Other gun,0.8035714285714286,Acquaintance,0.6964285714285714,Other,83,0.75
